37.93,37.93 38.139999 37.799999 37.91 20674100
37.990002,37.990002 38.110001 37.490002 37.689999 27506100
37.689999,37.689999 37.689999 37.110001 37.220001 21500200
37.389999,37.389999 37.389999 37.060001 37.099998 19229800
36.950001,36.950001 37.389999 36.950001 37.119999 28445900
37.130001,37.130001 37.490002 37.060001 37.490002 22157900
37.369999,37.369999 37.50 37.049999 37.099998 22768100
37.099998,37.099998 37.110001 36.630001 36.700001 22729700
36.740002,36.740002 36.91 36.509998 36.810001 20317800
36.860001,36.860001 36.860001 36.549999 36.740002 21198500
36.57,36.57 36.98 36.52 36.900002 24578900
36.990002,36.990002 37.00 36.509998 36.619999 21632700
36.639999,36.639999 36.790001 36.529999 36.75 25911200
36.650002,36.650002 36.75 36.189999 36.68 26708800
36.470001,36.470001 36.509998 36.049999 36.349998 26338700
36.209999,36.209999 36.349998 35.91 36.060001 42021700
36.43,36.43 36.740002 36.259998 36.650002 26869500
36.650002,36.650002 36.880001 36.16 36.700001 34788200
37.110001,37.110001 37.119999 36.389999 36.599998 40753400
36.880001,36.880001 37.040001 36.529999 36.59 34456700
36.529999,36.529999 36.82 36.27 36.73 30630500
36.720001,36.720001 36.799999 35.900002 36.119999 37969800
36.060001,36.060001 36.200001 35.790001 36.139999 28882800
36.18,36.18 36.400002 35.880001 36.040001 33324600
36.060001,36.060001 36.060001 35.68 35.709999 42829100
35.529999,35.529999 35.790001 35.209999 35.77 26167400
35.48,35.48 35.799999 34.900002 34.990002 50180100
35.400002,35.400002 35.57 34.93 35.029999 40635400
35.00,35.00 35.43 34.77 35.189999 30121400
35.139999,35.139999 35.18 34.700001 34.880001 32819200
34.540001,34.540001 34.880001 33.790001 33.990002 40898900
33.900002,33.900002 34.349998 33.43 34.139999 50247700
34.509998,34.509998 34.599998 34.110001 34.209999 36699200
33.990002,33.990002 34.34 33.610001 33.66 44922100
34.299999,34.299999 34.549999 33.75 33.880001 36327400
33.740002,33.740002 34.299999 33.73 34.009998 40241300
33.900002,33.900002 34.189999 33.66 34.099998 24124100
33.950001,33.950001 34.099998 33.529999 33.759998 26438800
33.540001,33.540001 33.959999 33.41 33.77 28090800
33.509998,33.509998 34.099998 33.509998 33.619999 35111400
34.060001,34.060001 34.209999 33.720001 33.82 26911800
34.11,34.59 34.689999 34.119999 34.349998 30707300
33.873329,34.349998 34.349998 34.00 34.080002 31779500
