201.039993,201.039993 204.029999 197.50 198.00 6469800
195.740005,195.740005 197.419998 184.220001 188.279999 4820500
188.339996,188.339996 188.520004 181.50 183.729996 4833000
186.350006,186.350006 195.949997 182.699997 194.25 6701700
191.929993,191.929993 196.350006 189.220001 192.399994 4479700
190.339996,190.339996 192.00 185.00 188.699997 6052900
187.429993,187.429993 188.520004 175.199997 178.649994 5720500
179.00,179.00 179.50 167.839996 172.75 5380700
177.210007,177.210007 181.729996 173.679993 176.160004 5968000
177.740005,177.740005 178.910004 169.850006 170.119995 5051200
166.580002,166.580002 167.490005 162.50 163.660004 2952900
166.770004,166.770004 172.949997 164.770004 172.419998 3785300
168.679993,168.679993 169.339996 156.679993 159.00 5807100
155.169998,155.169998 162.949997 154.110001 158.699997 5556300
151.039993,151.039993 157.009995 143.699997 155.00 7203000
150.470001,150.470001 163.259995 147.00 152.00 14231400
143.669998,143.669998 154.970001 141.740005 150.50 9067300
148.25,148.25 159.789993 141.050003 142.320007 8575100
147.990005,147.990005 157.149994 146.00 157.100006 9297900
162.600006,162.600006 173.00 157.740005 171.300003 9426900
175.330002,175.330002 175.979996 166.990005 170.699997 4363900
173.479996,173.479996 183.940002 170.179993 183.589996 7879500
182.779999,182.779999 193.119995 180.229996 192.419998 5762900
196.940002,196.940002 199.520004 182.75 188.759995 5293800
191.199997,191.199997 193.740005 188.080002 189.949997 2841000
189.699997,189.699997 191.279999 182.410004 190.789993 4581700
188.070007,188.070007 193.259995 185.770004 192.380005 3565400
193.559998,193.559998 197.820007 188.880005 196.699997 4946800
196.380005,196.380005 203.570007 195.880005 200.059998 2698700
202.550003,202.550003 205.50 199.029999 204.800003 3124100
199.970001,199.970001 203.229996 195.020004 201.550003 3166200
198.699997,198.699997 201.279999 191.25 199.399994 5838600
204.720001,204.720001 210.470001 200.779999 208.710007 4038700
204.990005,204.990005 205.070007 197.25 198.970001 5322200
206.179993,206.179993 210.00 193.380005 202.210007 6490700
200.309998,200.309998 212.649994 200.00 212.009995 4126400
209.970001,209.970001 213.740005 205.309998 211.600006 3091900
207.850006,207.850006 214.449997 203.00 214.009995 4091400
211.00,211.00 220.440002 210.770004 217.860001 3628100
215.649994,215.649994 218.440002 213.669998 214.190002 3554300
219.039993,219.039993 220.050003 215.979996 220.00 3779100
223.429993,223.429993 226.889999 220.00 226.360001 3186800
223.410004,223.410004 231.380005 219.00 230.720001 6827100
